transaction_id,amount,transaction_type,timestamp,date,description,from_account_id,to_account_id,suspicious_pattern
TXN0000000530,246.17,deposit,1767090857,2025-12-30,Check deposit,ACC00000118,ACC00000008,
TXN0000000531,263.09,withdrawal,1764061145,2025-11-25,Online payment,ACC00000106,ACC00000091,
TXN0000000532,281.73,withdrawal,1768781385,2026-01-19,Wire transfer,ACC00000088,ACC00000020,
TXN0000000533,1556.88,deposit,1763435092,2025-11-18,Wire transfer,ACC00000049,ACC00000129,
TXN0000000534,8531.94,deposit,1765658143,2025-12-13,Debit card purchase,ACC00000092,ACC00000040,
TXN0000000535,45415.45,withdrawal,1768582728,2026-01-16,Wire transfer,ACC00000011,ACC00000125,
TXN0000000536,10771.07,withdrawal,1768042304,2026-01-10,Debit card purchase,ACC00000131,ACC00000072,
TXN0000000537,4371.8,transfer,1769420501,2026-01-26,Debit card purchase,ACC00000009,ACC00000130,
TXN0000000538,14483.86,withdrawal,1762610597,2025-11-08,Debit card purchase,ACC00000118,ACC00000081,
TXN0000000539,26210.54,deposit,1764495100,2025-11-30,ATM withdrawal,ACC00000067,ACC00000048,
TXN0000000540,3884.88,deposit,1764001581,2025-11-24,Debit card purchase,ACC00000109,ACC00000054,
TXN0000000541,41183.94,withdrawal,1765188114,2025-12-08,Wire transfer,ACC00000034,ACC00000060,
TXN0000000542,241.76,transfer,1769568670,2026-01-28,Debit card purchase,ACC00000038,ACC00000040,
TXN0000000543,30296.23,deposit,1762198169,2025-11-03,Online payment,ACC00000137,ACC00000081,
TXN0000000544,115.58,withdrawal,1765325253,2025-12-10,Check deposit,ACC00000042,ACC00000016,
TXN0000000545,284.57,withdrawal,1765029034,2025-12-06,Online payment,ACC00000093,ACC00000094,
TXN0000000546,19629.06,transfer,1765617933,2025-12-13,ATM withdrawal,ACC00000051,ACC00000045,
TXN0000000547,310.7,withdrawal,1766808337,2025-12-27,ATM withdrawal,ACC00000021,ACC00000099,
TXN0000000548,19106.69,withdrawal,1764092768,2025-11-25,Debit card purchase,ACC00000104,ACC00000019,
TXN0000000549,47244.64,withdrawal,1766391070,2025-12-22,ATM withdrawal,ACC00000102,ACC00000070,
TXN0000000550,1062.68,transfer,1769140022,2026-01-23,Online payment,ACC00000043,ACC00000049,
TXN0000000551,963.54,deposit,1766091802,2025-12-18,ATM withdrawal,ACC00000021,ACC00000055,
TXN0000000552,3281.46,deposit,1764232848,2025-11-27,Online payment,ACC00000135,ACC00000022,
TXN0000000553,316.98,withdrawal,1762100547,2025-11-02,Check deposit,ACC00000073,ACC00000115,
TXN0000000554,2932.63,transfer,1762877835,2025-11-11,Debit card purchase,ACC00000122,ACC00000120,
TXN0000000555,30379.3,transfer,1766802161,2025-12-27,Check deposit,ACC00000046,ACC00000118,
TXN0000000556,4121.18,deposit,1765032478,2025-12-06,Check deposit,ACC00000089,ACC00000125,
TXN0000000557,3912.32,deposit,1765475665,2025-12-11,Online payment,ACC00000003,ACC00000001,
TXN0000000558,40908.41,deposit,1763625112,2025-11-20,Debit card purchase,ACC00000126,ACC00000123,
TXN0000000559,211.75,transfer,1767386539,2026-01-02,ATM withdrawal,ACC00000096,ACC00000049,
TXN0000000560,15780.28,transfer,1768106884,2026-01-11,Check deposit,ACC00000097,ACC00000057,
TXN0000000561,4340.67,withdrawal,1762685312,2025-11-09,Debit card purchase,ACC00000073,ACC00000069,
TXN0000000562,353.23,transfer,1762213120,2025-11-04,ACH transfer,ACC00000116,ACC00000070,
TXN0000000563,148.24,deposit,1763637516,2025-11-20,ACH transfer,ACC00000048,ACC00000027,
TXN0000000564,1902.1,deposit,1765432792,2025-12-11,Check deposit,ACC00000127,ACC00000056,
TXN0000000565,3990.44,withdrawal,1763239332,2025-11-15,ATM withdrawal,ACC00000021,ACC00000039,
TXN0000000566,3716.07,deposit,1763749115,2025-11-21,Wire transfer,ACC00000004,ACC00000033,
TXN0000000567,26277.15,withdrawal,1769301581,2026-01-25,Wire transfer,ACC00000118,ACC00000025,
TXN0000000568,2665.53,transfer,1768728534,2026-01-18,Wire transfer,ACC00000011,ACC00000135,
TXN0000000569,1960.31,withdrawal,1766373784,2025-12-22,Wire transfer,ACC00000029,ACC00000062,
TXN0000000570,294.73,deposit,1764715177,2025-12-02,Wire transfer,ACC00000003,ACC00000012,
TXN0000000571,46888.2,withdrawal,1762294148,2025-11-04,Online payment,ACC00000041,ACC00000129,
TXN0000000572,49175.41,withdrawal,1767711261,2026-01-06,Online payment,ACC00000040,ACC00000028,
TXN0000000573,347.73,withdrawal,1765600891,2025-12-13,Debit card purchase,ACC00000050,ACC00000006,
TXN0000000574,20644.91,transfer,1765469419,2025-12-11,Debit card purchase,ACC00000076,ACC00000127,
TXN0000000575,41873.83,deposit,1764681850,2025-12-02,Online payment,ACC00000042,ACC00000018,
TXN0000000576,4473.2,deposit,1767861486,2026-01-08,Check deposit,ACC00000130,ACC00000098,
TXN0000000577,103.04,withdrawal,1766594175,2025-12-24,ATM withdrawal,ACC00000017,ACC00000101,
TXN0000000578,57.17,deposit,1763216277,2025-11-15,Wire transfer,ACC00000083,ACC00000029,
TXN0000000579,643.18,transfer,1766943177,2025-12-28,Debit card purchase,ACC00000028,ACC00000126,
TXN0000000580,189.51,deposit,1766926288,2025-12-28,ATM withdrawal,ACC00000066,ACC00000013,
TXN0000000581,4722.1,deposit,1768003266,2026-01-10,Debit card purchase,ACC00000016,ACC00000094,
TXN0000000582,29.92,deposit,1769296704,2026-01-25,ACH transfer,ACC00000069,ACC00000137,
TXN0000000583,16194.34,transfer,1769194967,2026-01-23,Online payment,ACC00000060,ACC00000100,
TXN0000000584,35352.17,deposit,1767000106,2025-12-29,Wire transfer,ACC00000107,ACC00000028,
TXN0000000585,29025.52,withdrawal,1765272044,2025-12-09,Check deposit,ACC00000047,ACC00000104,
TXN0000000586,3349.58,transfer,1766558204,2025-12-24,Debit card purchase,ACC00000084,ACC00000097,
TXN0000000587,4667.66,withdrawal,1765306940,2025-12-09,ACH transfer,ACC00000055,ACC00000098,
TXN0000000588,2829.24,deposit,1761878261,2025-10-31,Wire transfer,ACC00000009,ACC00000074,
TXN0000000589,42005.19,transfer,1765802829,2025-12-15,Debit card purchase,ACC00000081,ACC00000006,
TXN0000000590,2100.45,deposit,1768744908,2026-01-18,Wire transfer,ACC00000040,ACC00000025,
TXN0000000591,46304.68,withdrawal,1762427501,2025-11-06,ATM withdrawal,ACC00000066,ACC00000078,
TXN0000000592,414.6,withdrawal,1766455699,2025-12-23,ACH transfer,ACC00000045,ACC00000126,
TXN0000000593,4648.42,deposit,1765066054,2025-12-07,Wire transfer,ACC00000098,ACC00000021,
TXN0000000594,19369.24,transfer,1762990316,2025-11-13,Online payment,ACC00000003,ACC00000099,
TXN0000000595,3792.1,transfer,1767681267,2026-01-06,Debit card purchase,ACC00000057,ACC00000040,
TXN0000000596,4038.66,transfer,1762469052,2025-11-06,Online payment,ACC00000024,ACC00000058,
TXN0000000597,24552.1,deposit,1762840979,2025-11-11,ATM withdrawal,ACC00000013,ACC00000104,
TXN0000000598,30252.54,deposit,1765903732,2025-12-16,ACH transfer,ACC00000051,ACC00000126,
TXN0000000599,9031.76,withdrawal,1765043195,2025-12-06,Check deposit,ACC00000069,ACC00000112,
TXN0000000600,178.82,transfer,1769507163,2026-01-27,ATM withdrawal,ACC00000049,ACC00000084,
TXN0000000601,4181.77,transfer,1763040169,2025-11-13,ACH transfer,ACC00000038,ACC00000114,
TXN0000000602,3294.51,transfer,1761933972,2025-10-31,ACH transfer,ACC00000029,ACC00000014,
TXN0000000603,240.88,transfer,1763411941,2025-11-17,Check deposit,ACC00000079,ACC00000117,
TXN0000000604,21947.3,withdrawal,1765923571,2025-12-16,Wire transfer,ACC00000124,ACC00000037,
TXN0000000605,3634.37,deposit,1766918579,2025-12-28,ACH transfer,ACC00000016,ACC00000074,
TXN0000000606,334.86,transfer,1761975535,2025-11-01,ATM withdrawal,ACC00000100,ACC00000070,
TXN0000000607,3693.6,transfer,1768567206,2026-01-16,ACH transfer,ACC00000060,ACC00000099,
TXN0000000608,255.32,transfer,1762136296,2025-11-03,Check deposit,ACC00000048,ACC00000052,
TXN0000000609,1206.52,withdrawal,1764590602,2025-12-01,Wire transfer,ACC00000086,ACC00000127,
TXN0000000610,407.83,withdrawal,1769168788,2026-01-23,Wire transfer,ACC00000129,ACC00000071,
TXN0000000611,3456.19,transfer,1765876283,2025-12-16,Debit card purchase,ACC00000039,ACC00000089,
TXN0000000612,48674.17,transfer,1764387700,2025-11-29,Wire transfer,ACC00000059,ACC00000108,
TXN0000000613,294.71,transfer,1764229953,2025-11-27,Debit card purchase,ACC00000053,ACC00000036,
TXN0000000614,11531.86,withdrawal,1768958645,2026-01-21,ACH transfer,ACC00000035,ACC00000112,
TXN0000000615,100.23,withdrawal,1767779204,2026-01-07,ATM withdrawal,ACC00000137,ACC00000031,
TXN0000000616,33658.13,deposit,1763956220,2025-11-24,ACH transfer,ACC00000078,ACC00000115,
TXN0000000617,32762.59,deposit,1766236509,2025-12-20,Debit card purchase,ACC00000034,ACC00000049,
TXN0000000618,2116.68,transfer,1762869839,2025-11-11,ATM withdrawal,ACC00000060,ACC00000061,
TXN0000000619,427.54,withdrawal,1763586681,2025-11-19,ACH transfer,ACC00000096,ACC00000048,
TXN0000000620,119.05,withdrawal,1762341458,2025-11-05,Debit card purchase,ACC00000070,ACC00000107,
TXN0000000621,434.72,withdrawal,1766554445,2025-12-24,Online payment,ACC00000126,ACC00000084,
TXN0000000622,31721.26,transfer,1766814660,2025-12-27,ACH transfer,ACC00000081,ACC00000102,
TXN0000000623,231.29,withdrawal,1765860613,2025-12-16,Online payment,ACC00000134,ACC00000028,
TXN0000000624,3337.92,withdrawal,1765245152,2025-12-09,Check deposit,ACC00000011,ACC00000101,
TXN0000000625,7454.6,withdrawal,1768854163,2026-01-19,Online payment,ACC00000119,ACC00000043,
TXN0000000626,40042.9,withdrawal,1766076043,2025-12-18,ATM withdrawal,ACC00000116,ACC00000024,
TXN0000000627,22.21,deposit,1768689878,2026-01-17,Check deposit,ACC00000083,ACC00000117,
TXN0000000628,1055.95,deposit,1766757729,2025-12-26,Debit card purchase,ACC00000083,ACC00000042,
TXN0000000629,309.92,withdrawal,1767801174,2026-01-07,Debit card purchase,ACC00000099,ACC00000132,
TXN0000000630,1304.9,transfer,1764222673,2025-11-27,ATM withdrawal,ACC00000039,ACC00000043,
TXN0000000631,14128.33,deposit,1767778899,2026-01-07,ATM withdrawal,ACC00000074,ACC00000047,
TXN0000000632,276.32,transfer,1763513592,2025-11-19,ATM withdrawal,ACC00000128,ACC00000129,
TXN0000000633,5295.79,transfer,1763989788,2025-11-24,Debit card purchase,ACC00000117,ACC00000105,
TXN0000000634,100.57,transfer,1768466558,2026-01-15,Debit card purchase,ACC00000054,ACC00000013,
TXN0000000635,460.99,withdrawal,1763081724,2025-11-14,Debit card purchase,ACC00000077,ACC00000086,
TXN0000000636,2120.85,withdrawal,1764337444,2025-11-28,ACH transfer,ACC00000046,ACC00000118,
TXN0000000637,1105.46,withdrawal,1764387107,2025-11-29,Debit card purchase,ACC00000110,ACC00000017,
TXN0000000638,37837.78,deposit,1765940270,2025-12-17,ATM withdrawal,ACC00000054,ACC00000055,
TXN0000000639,28642.61,deposit,1764578745,2025-12-01,Debit card purchase,ACC00000074,ACC00000111,
TXN0000000640,41359.12,withdrawal,1763636825,2025-11-20,Wire transfer,ACC00000128,ACC00000135,
TXN0000000641,21.75,withdrawal,1768044594,2026-01-10,ATM withdrawal,ACC00000001,ACC00000032,
TXN0000000642,14555.21,withdrawal,1763391613,2025-11-17,Check deposit,ACC00000012,ACC00000087,
TXN0000000643,157.14,withdrawal,1767160241,2025-12-31,ATM withdrawal,ACC00000018,ACC00000080,
TXN0000000644,4252.21,deposit,1768951265,2026-01-21,Online payment,ACC00000008,ACC00000046,
TXN0000000645,2572.78,withdrawal,1765423349,2025-12-11,Online payment,ACC00000035,ACC00000125,
TXN0000000646,19197.63,transfer,1761972736,2025-11-01,Online payment,ACC00000015,ACC00000135,
TXN0000000647,1171.87,transfer,1769475801,2026-01-27,Debit card purchase,ACC00000085,ACC00000092,
TXN0000000648,1025.8,withdrawal,1767311331,2026-01-02,Online payment,ACC00000043,ACC00000101,
TXN0000000649,2736.74,withdrawal,1768277043,2026-01-13,Wire transfer,ACC00000009,ACC00000071,
TXN0000000650,95.76,withdrawal,1768929421,2026-01-20,Debit card purchase,ACC00000135,ACC00000078,
TXN0000000651,1193.35,transfer,1767522643,2026-01-04,Check deposit,ACC00000007,ACC00000125,
TXN0000000652,49202.31,deposit,1767089335,2025-12-30,Wire transfer,ACC00000084,ACC00000037,
TXN0000000653,4391.65,transfer,1769077037,2026-01-22,Debit card purchase,ACC00000010,ACC00000119,
TXN0000000654,28426.0,deposit,1767624615,2026-01-05,Debit card purchase,ACC00000023,ACC00000087,
TXN0000000655,1366.46,transfer,1767836374,2026-01-08,ACH transfer,ACC00000080,ACC00000054,
TXN0000000656,48123.41,deposit,1765824517,2025-12-15,Debit card purchase,ACC00000070,ACC00000039,
TXN0000000657,41180.13,deposit,1763730941,2025-11-21,Check deposit,ACC00000090,ACC00000082,
TXN0000000658,34.86,deposit,1762650869,2025-11-09,ACH transfer,ACC00000087,ACC00000115,
TXN0000000659,31674.03,transfer,1767265448,2026-01-01,Check deposit,ACC00000110,ACC00000101,
TXN0000000660,35189.16,withdrawal,1762437952,2025-11-06,Debit card purchase,ACC00000080,ACC00000087,
TXN0000000661,4638.6,transfer,1764240787,2025-11-27,Online payment,ACC00000034,ACC00000024,
TXN0000000662,43749.33,withdrawal,1763833800,2025-11-22,ATM withdrawal,ACC00000120,ACC00000122,
TXN0000000663,396.5,deposit,1762335461,2025-11-05,Check deposit,ACC00000047,ACC00000086,
TXN0000000664,20687.69,deposit,1762817797,2025-11-11,ATM withdrawal,ACC00000123,ACC00000119,
TXN0000000665,819.16,withdrawal,1764943930,2025-12-05,Wire transfer,ACC00000028,ACC00000085,
TXN0000000666,20332.14,withdrawal,1766422566,2025-12-22,Debit card purchase,ACC00000063,ACC00000041,
TXN0000000667,38271.52,withdrawal,1766292070,2025-12-21,ACH transfer,ACC00000088,ACC00000061,
TXN0000000668,4199.1,deposit,1762368450,2025-11-05,Online payment,ACC00000119,ACC00000084,
TXN0000000669,252.2,transfer,1768726527,2026-01-18,ACH transfer,ACC00000098,ACC00000084,
TXN0000000670,1811.76,transfer,1763348685,2025-11-17,Check deposit,ACC00000038,ACC00000040,
TXN0000000671,4715.04,transfer,1769527671,2026-01-27,ACH transfer,ACC00000077,ACC00000079,
TXN0000000672,7808.48,deposit,1769353568,2026-01-25,Online payment,ACC00000131,ACC00000104,
TXN0000000673,15585.85,transfer,1766416296,2025-12-22,Check deposit,ACC00000092,ACC00000029,
TXN0000000674,2953.03,transfer,1762908581,2025-11-12,ATM withdrawal,ACC00000098,ACC00000105,
TXN0000000675,85.59,transfer,1761917404,2025-10-31,ACH transfer,ACC00000093,ACC00000108,
TXN0000000676,332.38,withdrawal,1766821262,2025-12-27,ATM withdrawal,ACC00000037,ACC00000126,
TXN0000000677,2408.56,deposit,1764590050,2025-12-01,ATM withdrawal,ACC00000109,ACC00000047,
TXN0000000678,1565.37,transfer,1769032147,2026-01-21,Check deposit,ACC00000002,ACC00000129,
TXN0000000679,3671.97,deposit,1769305654,2026-01-25,Wire transfer,ACC00000009,ACC00000011,
TXN0000000680,237.82,transfer,1763734100,2025-11-21,Online payment,ACC00000135,ACC00000072,
TXN0000000681,310.39,transfer,1765473105,2025-12-11,ATM withdrawal,ACC00000020,ACC00000081,
TXN0000000682,182.93,transfer,1762101878,2025-11-02,Online payment,ACC00000085,ACC00000109,
TXN0000000683,40.09,withdrawal,1766930725,2025-12-28,Online payment,ACC00000078,ACC00000067,
TXN0000000684,1070.7,transfer,1763787130,2025-11-22,Check deposit,ACC00000007,ACC00000075,
TXN0000000685,12857.62,transfer,1767573391,2026-01-05,ATM withdrawal,ACC00000071,ACC00000066,
TXN0000000686,26821.33,withdrawal,1768530206,2026-01-16,ACH transfer,ACC00000095,ACC00000045,
TXN0000000687,3887.43,withdrawal,1763677461,2025-11-20,Online payment,ACC00000038,ACC00000041,
TXN0000000688,4288.25,deposit,1767701825,2026-01-06,ACH transfer,ACC00000043,ACC00000055,
TXN0000000689,38576.77,transfer,1763644132,2025-11-20,Online payment,ACC00000043,ACC00000120,
TXN0000000690,2886.99,withdrawal,1769037264,2026-01-22,ATM withdrawal,ACC00000100,ACC00000123,
TXN0000000691,46297.05,withdrawal,1764578549,2025-12-01,Debit card purchase,ACC00000081,ACC00000137,
TXN0000000692,16490.48,transfer,1764868793,2025-12-04,Online payment,ACC00000070,ACC00000087,
TXN0000000693,3549.73,transfer,1766085417,2025-12-18,ACH transfer,ACC00000062,ACC00000050,
TXN0000000694,2863.69,withdrawal,1763533363,2025-11-19,Check deposit,ACC00000018,ACC00000004,
TXN0000000695,47232.75,deposit,1768778669,2026-01-19,Debit card purchase,ACC00000050,ACC00000009,
TXN0000000696,21918.13,deposit,1766228932,2025-12-20,ACH transfer,ACC00000032,ACC00000031,
TXN0000000697,3472.15,withdrawal,1769002061,2026-01-21,ATM withdrawal,ACC00000048,ACC00000066,
TXN0000000698,832.99,deposit,1764848861,2025-12-04,Check deposit,ACC00000083,ACC00000066,
TXN0000000699,46786.38,transfer,1764880307,2025-12-04,ATM withdrawal,ACC00000068,ACC00000046,
TXN0000000700,274.91,transfer,1768923631,2026-01-20,Check deposit,ACC00000028,ACC00000038,
TXN0000000701,3071.05,withdrawal,1761973096,2025-11-01,Wire transfer,ACC00000027,ACC00000009,
TXN0000000702,1698.96,transfer,1766295584,2025-12-21,Online payment,ACC00000001,ACC00000011,
TXN0000000703,223.67,deposit,1766027222,2025-12-18,ATM withdrawal,ACC00000126,ACC00000123,
TXN0000000704,21151.32,deposit,1764181973,2025-11-26,Online payment,ACC00000124,ACC00000032,
TXN0000000705,4824.16,withdrawal,1767740465,2026-01-07,Online payment,ACC00000024,ACC00000095,
TXN0000000706,4853.81,deposit,1767238362,2026-01-01,Online payment,ACC00000052,ACC00000046,
TXN0000000707,51.58,deposit,1762104771,2025-11-02,Online payment,ACC00000092,ACC00000126,
TXN0000000708,4067.33,withdrawal,1765979099,2025-12-17,ACH transfer,ACC00000062,ACC00000127,
TXN0000000709,37.47,transfer,1763473191,2025-11-18,Online payment,ACC00000010,ACC00000088,
TXN0000000710,29145.26,deposit,1766332174,2025-12-21,ACH transfer,ACC00000134,ACC00000118,
TXN0000000711,330.38,transfer,1763714281,2025-11-21,Wire transfer,ACC00000037,ACC00000127,
TXN0000000712,320.0,deposit,1765374473,2025-12-10,Debit card purchase,ACC00000004,ACC00000046,
TXN0000000713,65.95,withdrawal,1768082612,2026-01-10,Check deposit,ACC00000017,ACC00000029,
TXN0000000714,3578.4,deposit,1768331239,2026-01-13,ACH transfer,ACC00000103,ACC00000084,
TXN0000000715,40.98,transfer,1767241577,2026-01-01,Wire transfer,ACC00000045,ACC00000087,
TXN0000000716,9498.55,deposit,1766589527,2025-12-24,ACH transfer,ACC00000113,ACC00000063,
TXN0000000717,9011.36,withdrawal,1766444030,2025-12-22,ATM withdrawal,ACC00000125,ACC00000021,
TXN0000000718,3379.22,deposit,1763687619,2025-11-21,Debit card purchase,ACC00000122,ACC00000033,
TXN0000000719,3254.22,deposit,1764532091,2025-11-30,Debit card purchase,ACC00000010,ACC00000048,
TXN0000000720,2885.9,transfer,1768535778,2026-01-16,Debit card purchase,ACC00000061,ACC00000050,
TXN0000000721,387.46,deposit,1762703374,2025-11-09,Online payment,ACC00000057,ACC00000120,
TXN0000000722,6940.2,deposit,1764659147,2025-12-02,ATM withdrawal,ACC00000122,ACC00000129,
TXN0000000723,312.24,transfer,1767584663,2026-01-05,Wire transfer,ACC00000065,ACC00000087,
TXN0000000724,45278.56,transfer,1765286109,2025-12-09,Check deposit,ACC00000041,ACC00000008,
TXN0000000725,376.07,deposit,1764363186,2025-11-28,Wire transfer,ACC00000108,ACC00000051,
TXN0000000726,1492.98,withdrawal,1762249724,2025-11-04,Wire transfer,ACC00000106,ACC00000052,
TXN0000000727,97.25,withdrawal,1766741778,2025-12-26,Wire transfer,ACC00000056,ACC00000118,
TXN0000000728,25.73,withdrawal,1768449622,2026-01-15,ATM withdrawal,ACC00000086,ACC00000033,
TXN0000000729,12055.47,deposit,1769235844,2026-01-24,Debit card purchase,ACC00000044,ACC00000089,
TXN0000000730,211.73,withdrawal,1766427314,2025-12-22,Check deposit,ACC00000059,ACC00000023,
TXN0000000731,19728.32,transfer,1763556615,2025-11-19,Wire transfer,ACC00000004,ACC00000111,
TXN0000000732,26179.37,transfer,1762088615,2025-11-02,ATM withdrawal,ACC00000002,ACC00000108,
TXN0000000733,231.7,withdrawal,1767217192,2025-12-31,Wire transfer,ACC00000123,ACC00000026,
TXN0000000734,3414.38,deposit,1767029602,2025-12-29,Online payment,ACC00000034,ACC00000093,
TXN0000000735,11238.08,withdrawal,1764979264,2025-12-06,Online payment,ACC00000118,ACC00000007,
TXN0000000736,818.14,withdrawal,1765955618,2025-12-17,ATM withdrawal,ACC00000119,ACC00000001,
TXN0000000737,44638.13,transfer,1769076305,2026-01-22,Online payment,ACC00000070,ACC00000054,
TXN0000000738,2145.16,transfer,1764676564,2025-12-02,Debit card purchase,ACC00000094,ACC00000014,
TXN0000000739,29283.52,transfer,1765547947,2025-12-12,Online payment,ACC00000018,ACC00000054,
TXN0000000740,4540.7,deposit,1763982264,2025-11-24,Check deposit,ACC00000054,ACC00000059,
TXN0000000741,10521.92,transfer,1765963271,2025-12-17,Check deposit,ACC00000089,ACC00000117,
TXN0000000742,401.95,withdrawal,1763291819,2025-11-16,ACH transfer,ACC00000116,ACC00000095,
TXN0000000743,449.99,deposit,1763108404,2025-11-14,Online payment,ACC00000021,ACC00000102,
TXN0000000744,83.74,transfer,1764106867,2025-11-25,Debit card purchase,ACC00000038,ACC00000129,
TXN0000000745,2497.37,deposit,1763297317,2025-11-16,Wire transfer,ACC00000034,ACC00000123,
TXN0000000746,2042.57,transfer,1765607471,2025-12-13,Online payment,ACC00000134,ACC00000086,
TXN0000000747,3052.63,withdrawal,1763162609,2025-11-15,Wire transfer,ACC00000136,ACC00000114,
TXN0000000748,3963.87,deposit,1764038536,2025-11-25,Debit card purchase,ACC00000124,ACC00000096,
TXN0000000749,36865.0,deposit,1768004881,2026-01-10,Wire transfer,ACC00000042,ACC00000075,
TXN0000000750,3085.36,transfer,1763261827,2025-11-16,Online payment,ACC00000030,ACC00000011,
TXN0000000751,489.23,deposit,1765976789,2025-12-17,ACH transfer,ACC00000009,ACC00000083,
TXN0000000752,386.57,transfer,1761860574,2025-10-30,Debit card purchase,ACC00000104,ACC00000129,
TXN0000000753,45318.99,transfer,1767012900,2025-12-29,Online payment,ACC00000130,ACC00000085,
TXN0000000754,347.68,deposit,1767099374,2025-12-30,Check deposit,ACC00000114,ACC00000087,
TXN0000000755,1491.64,transfer,1762255123,2025-11-04,Wire transfer,ACC00000007,ACC00000104,
TXN0000000756,392.83,withdrawal,1766013875,2025-12-18,Online payment,ACC00000135,ACC00000057,
TXN0000000757,32142.73,transfer,1769163077,2026-01-23,Check deposit,ACC00000023,ACC00000133,
TXN0000000758,360.82,withdrawal,1764040623,2025-11-25,Check deposit,ACC00000102,ACC00000038,
TXN0000000759,4495.12,withdrawal,1768076640,2026-01-10,Wire transfer,ACC00000115,ACC00000023,
TXN0000000760,78.39,transfer,1764185107,2025-11-26,Check deposit,ACC00000109,ACC00000107,
TXN0000000761,2342.57,withdrawal,1763187150,2025-11-15,Online payment,ACC00000017,ACC00000098,
TXN0000000762,101.14,withdrawal,1768225268,2026-01-12,Debit card purchase,ACC00000036,ACC00000053,
TXN0000000763,284.05,withdrawal,1763024872,2025-11-13,Online payment,ACC00000078,ACC00000128,
TXN0000000764,4517.09,transfer,1768878405,2026-01-20,Wire transfer,ACC00000121,ACC00000032,
TXN0000000765,48678.14,transfer,1767624699,2026-01-05,ATM withdrawal,ACC00000008,ACC00000032,
TXN0000000766,317.72,transfer,1764729202,2025-12-03,Debit card purchase,ACC00000112,ACC00000067,
TXN0000000767,19385.65,deposit,1762880809,2025-11-11,ACH transfer,ACC00000005,ACC00000068,
TXN0000000768,4604.47,transfer,1764095161,2025-11-25,ACH transfer,ACC00000070,ACC00000094,
TXN0000000769,385.56,withdrawal,1766055089,2025-12-18,Online payment,ACC00000132,ACC00000050,
TXN0000000770,9312.5,deposit,1764561451,2025-12-01,ACH transfer,ACC00000078,ACC00000070,
TXN0000000771,147.89,deposit,1762623583,2025-11-08,Debit card purchase,ACC00000036,ACC00000134,
TXN0000000772,36034.38,transfer,1768406220,2026-01-14,Debit card purchase,ACC00000057,ACC00000049,
TXN0000000773,235.64,withdrawal,1765555915,2025-12-12,Online payment,ACC00000030,ACC00000108,
TXN0000000774,4503.77,withdrawal,1763166264,2025-11-15,ACH transfer,ACC00000093,ACC00000036,
TXN0000000775,3624.1,deposit,1762801858,2025-11-10,ACH transfer,ACC00000031,ACC00000058,
TXN0000000776,48.09,deposit,1763354007,2025-11-17,Online payment,ACC00000109,ACC00000029,
TXN0000000777,4588.38,deposit,1767018333,2025-12-29,ACH transfer,ACC00000132,ACC00000016,
TXN0000000778,9085.07,transfer,1769150968,2026-01-23,Check deposit,ACC00000053,ACC00000052,
TXN0000000779,32583.04,deposit,1766261332,2025-12-20,Debit card purchase,ACC00000091,ACC00000042,
TXN0000000780,17683.56,transfer,1761860843,2025-10-30,ACH transfer,ACC00000004,ACC00000137,
TXN0000000781,427.14,deposit,1765246023,2025-12-09,Wire transfer,ACC00000055,ACC00000131,
TXN0000000782,2814.13,deposit,1762788415,2025-11-10,Debit card purchase,ACC00000091,ACC00000099,
TXN0000000783,383.51,withdrawal,1762466741,2025-11-06,ACH transfer,ACC00000035,ACC00000128,
TXN0000000784,3812.78,withdrawal,1763583573,2025-11-19,Check deposit,ACC00000099,ACC00000073,
TXN0000000785,41109.64,deposit,1764684406,2025-12-02,Online payment,ACC00000110,ACC00000049,
TXN0000000786,204.22,withdrawal,1762942008,2025-11-12,Online payment,ACC00000126,ACC00000027,
TXN0000000787,20238.42,withdrawal,1768390355,2026-01-14,ACH transfer,ACC00000027,ACC00000045,
TXN0000000788,37107.22,transfer,1766443404,2025-12-22,ATM withdrawal,ACC00000060,ACC00000110,
TXN0000000789,49438.54,withdrawal,1763995835,2025-11-24,ACH transfer,ACC00000092,ACC00000123,
TXN0000000790,249.78,deposit,1762601697,2025-11-08,ACH transfer,ACC00000032,ACC00000066,
TXN0000000791,486.32,transfer,1764181386,2025-11-26,ACH transfer,ACC00000128,ACC00000007,
TXN0000000792,14086.93,transfer,1765698844,2025-12-14,Check deposit,ACC00000020,ACC00000135,
TXN0000000793,476.76,withdrawal,1764810287,2025-12-04,ATM withdrawal,ACC00000088,ACC00000005,
TXN0000000794,1295.91,deposit,1768706610,2026-01-18,ATM withdrawal,ACC00000114,ACC00000119,
TXN0000000795,39380.5,transfer,1767076173,2025-12-30,Debit card purchase,ACC00000111,ACC00000035,
TXN0000000796,1203.4,withdrawal,1765673900,2025-12-14,Debit card purchase,ACC00000121,ACC00000123,
TXN0000000797,626.66,transfer,1764540047,2025-11-30,Debit card purchase,ACC00000091,ACC00000073,
TXN0000000798,2426.67,transfer,1764558651,2025-12-01,Wire transfer,ACC00000007,ACC00000089,
TXN0000000799,327.56,deposit,1768584059,2026-01-16,Check deposit,ACC00000064,ACC00000061,
TXN0000000800,668.2,withdrawal,1766244334,2025-12-20,Check deposit,ACC00000044,ACC00000006,
